64;LES ÉCURIES DU COURCHAMP;Écuries de propriétaires, pensions box, pensions paddocks, enseignement, compétitions et location de box pour étapes randonnées équestres.;34288;Entre-Vignes;43.7327081, 4.08585909
65;INSTITUT D'ESTUDIS OCCITAN;"L’Institut d'études occitanes (Institut d’Estudis Occitans en occitan, ou IEO) est une association loi de 1901 créée en 1945 par des occitanistes et des résistants. C’est une association culturelle qui a pour but le maintien et le développement de la langue et de la culture occitanes par la direction, l’harmonisation et la normalisation de tous les travaux qui concernent la culture occitane dans son ensemble.
Elle est agréée Jeunesse et éducation populaire depuis 1986.
L’IEO est organisé en secteurs : édition (IDECO), animation, musique, arts plastiques, linguistique.";34032;Béziers;43.3408283, 3.21437413
66;BULLES PLONGEE;Venez découvrir votre nouveau club et partager notre passion de la plongée sous-marine !;34192;Palavas-les-Flots;43.5196523, 3.91263612
67;SAMY JET SKI;Samy Jet Ski vous propose la location de jet ski et des randos jet ski à Palavas près de Montpellier à côté de Carnon.;34192;Palavas-les-Flots;43.5273187, 3.931866
68;BEACH TENNIS MEDITERRANEE;;34192;Palavas-les-Flots;43.5276535, 3.93319258
69;LES ECURIES DE LACOSTE;"Le poney-club de Lacoste se situe en pleine nature, entre le village de Lacoste et le lac du Salagou, derrière Clermont l'Hérault.
Nous organisons des cours pour enfants, ados, adultes, débutants ou initiés. Ce lieu accueille les personnes handicapées.
Propositions de leçons techniques, avec passage d'examens et de leçons ludiques.
Notre pédagogie est adaptée à chacun, dispensée par des professionnels expérimentés.
Pendant les périodes de vacances, il existe des stages découvertes, stages mixtes (poney/musique, poney/anglais, poney/arts plastiques)
Pour les petits voyageurs, nous proposons des randos-intinérantes sur plusieurs jours (ouvert aux cavaliers à partir de 10 ans ou initiés.
Dans cette école d'équitation les priorités vont aux apprentissages dans la bonne humeur et convivialité.";34124;Lacoste;43.6471971, 3.42566198
70;L'ATTRAPE RÊVES;"L'attrape rêves vous propose la découverte de l'équitation sous diverses formes : de la promenade à l'équitation classique. Vivez le cheval avec passion et respect dans un cadre exceptionnel.

  Un total dépaysement dans la vallée du lac du Salagou entre les canyons de ""ruffes"" rouges près de Lodève et les rochers dolomitiques du cirque de Mourèze près de Clermont l'Hérault dans le coeur de l'Hérault.
Paysages atypiques se fondant dans les eaux du lac du Salagou qui n’ont rien à envier à bien des lieux mythiques.
Le poney club est ouvert toute l'année.

 
  L’encadrement se fait par un enseignant diplômé d'état (BPJEPS).
La cavalerie est constituée de chevaux et poneys vivant toute l'année en troupeaux à l'extérieur.";34220;Le Puech;43.6719141, 3.3335066
71;HAUT LIROU WINE TOUR;"Nous vous emmènerons découvrir nos vignes accessibles uniquement en 4 X 4 au pied du Pic St-Loup (véhicule climatisé). Partez pour un tour commenté au cœur du vignoble du Domaine Haut-Lirou : en pleine nature, vignes à 200 mètres d’altitude et en terrasses, vue sur la Mer Méditerranée.

Petite balade à pieds dans nos vignes en terrasse. Visite privée et commentée des installations du domaine : faites le tour de la propriété, des caves de vinification au chai souterrain de vieillissement.

Dégustation des vins du domaine.";34266;Le Triadou;43.729546, 3.844331
72;PILATES;Permet de créer un équilibre corporel centré sur les régions de l’abdomen et du bassin et travaille la respiration. Elle procure une sensation de bien être énergisant, élimine le stress, et optimise la prise de conscience du bon fonctionnement de son corps. Prévoir une serviette. Vente des Billets à l'Office de Tourisme.;34023;Balaruc-les-Bains;43.4424466, 3.67816344
73;AUPALYA AVENTURE VIA FERRATA;"A l'appui d'une technique héritée d'un temps plus lointain, le remarquable itinéraire aménagé dans le massif du Thaurac vous permet de partir en famille, en groupe ou en individuel en toute quiétude.

Notre guide d'Aupalya accompagne les groupes et fait découvrir un parcours varié : passages aériens surplombant la vallée de l'Hérault et la rivière, sillonnant notre relief cévenol, passages étroits à escalader depuis des barreaux d'échelles prêts à accueillir sans difficultés petits et grands, une immersion dans le monde souterrain avec une descente en rappel ou un saut pendulaire dans la grotte de la Baume du soleil pour sortir quelques mètres plus loin, par un nouveau passage vers la lumière !";34243;Saint-Bauzille-de-Putois;43.8904652, 3.7324663
74;AUPALYA AVENTURE CANYONING;"Le canyoning est une activité à sensations, à la fois ludique et sportive, qui permet à partir des techniques d'escalade et de spéléologie, d'aborder un univers atypique.

Les moniteurs d’Aupalya  accompagnent les groupes à la journée ou à la demi-journée sur des sites remarquables de la région des Cévennes : cascades d'Orgon, gorges du Tapoul, vallée de la Dourbie, Le Bramabiau...

Vous découvrirez alors un univers particulier et préservé qui vous fera parcourir des rivières, des cascades, des vasques gigantesques, une flore et une faune.";34243;Saint-Bauzille-de-Putois;43.8904652, 3.7324663
75;VOIX À TOUS LES ÉTAGES;"Voix à tous les étages est une école de chant choral. Cette association qui rassemble plus de 250 choristes, propose des ateliers, des chorales, des cours de chants individuels, des stages vocaux, des concerts...
Quelle que soit votre pratique, vous trouverez votre chorale ! Voici les choix qui se proposent à vous : 

Ouverts à tous :
- L' Atelier Choral : variété française, musique du monde.
- L' Atelier Pop : répertoire spécialisé dans la musique pop des années 80 à aujourd'hui.
- L'Atelier Gospel : répertoire de Gospel et Negro Spiritual.

Tous style :
- Melodic : répertoire varié, un voyage entre chanson française, musique du monde et pièces plus classiques.

Spécialisés :
- Présencia : chants sacrés du monde.
- Sweeties : choeur de femmes jazz.
- Jukevox : choeur de femmes au répertoire pop. 
- Pop pop pop : les grands tubes de la musique pop (choristes de 18 à 40 ans).

Votre premier cours est gratuit !

Retrouvez toutes les informations sur notre site internet !";34172;Castelnau-le-Lez;43.6337345, 3.89427369
76;L'INSTANT NAUTIQUE;"​Location de bateaux avec ou sans permis au Môle Saint Louis à Sète avec l'instant nautique

Tarifs :
1h : 40€ - 2h : 60€ - 3h : 80€ - 4h: 110€ - 6h : 130€ - 9h : 170€

Juillet - août";34301;;43.3954621, 3.69693269
77;JLC LOCATIONS DE BATEAUX BY STELLA MARINA;"JLC Location de bateaux by Stella Marina

Visitez Sète d'une façon originale, autonome, silencieuse et écologique.
Sortie en mer ou sur l'étang de Thau, visite des canaux de Sète.

 Location de bateaux électriques ou thermiques sans permis de 5 à 8 personnes (carburant compris, 6 CV).
De 40 € l'heure (hors saison, pour 5 personnes) à 210 € la journée (en saison pour 8 personnes)

 Location de bateaux avec permis  de 5 à 14 personnes. (carburant non compris, de 60 à 225 CV)
De 100 € les 2 heures (hors saison, pour 5 personnes) à 390 € la journée (en saison, pour 8 personnes).

 Location de matériel de sports nautiques, 28 € de l'heure
 Bouées
 Wakeboard
 Ski nautique";34301;Sète;43.4054245, 3.6979453
78;LES ARÈNES ROMAINES EN RÉALITÉ AUGMENTÉE;"Ces Arènes sont aujourd'hui le seul vestige visible et accessible de l'époque romaine dans la ville de Béziers. 
""Les Amis du Bréviaire d'Amour"" ont décidé de faire entrer ce monument dans le 22ème siècle.

Vous êtes curieux de savoir comment ?
Grâce à la réalité augmentée !

Munissez-vous d'une tablette et partez à la découverte des Arènes Romaines comme vous ne les avez jamais vu !
Grâce à un parcours scénarisé de 45 minutes bientôt l'histoire et l'évolution de ce site n'auront plus de secret pour vous.

Voilà une activité ludique et immersive à faire en famille qui transportera petits et grands à l'époque de Jules César.  

Durée de la visite, environ 1h00.

Possibilité d'accompagnement par un des membres pour un complément de visite (en plus de la visite présente sur la tablette/compléments d'informations sur les arènes et le quartier Saint-Jacques)";34032;Béziers;43.3401324, 3.2135408
79;POLE DANCE SCHOOL;"Ouvert aux adultes comme aux enfants, L’Atelier propose des cours adaptés à tous les âges et tous les niveaux. Vous trouverez forcément votre bonheur !

L’Atelier de Manon associe la rigueur et l’exigence sportive à la bienveillance et au plaisir. Toujours dans le respect de chacun, venez vous dépasser, progresser, travailler et révéler tout votre potentiel sportif.

Même si le sport n’est pas votre activité favorite, n’hésitez plus et venez tester. Tout ce que vous risquez c’est d’aimer et de ne plus pouvoir vous en passer !

L’Atelier de Manon puise son essence au sein de la passion et de la volonté. Manon a découvert la Pole Dance aux USA . A peine revenue en France, ouvre une école et c’est ainsi que l’aventure Pole Dance School Béziers commence en 2011. Désormais, cette passion se partage en grand et à plusieurs.

Pour partager, découvrir, apporter votre pierre à l’ambiance qui règne ici, inscrivez-vous dès aujourd’hui et réservez votre premier cours d’essai.";34032;Béziers;43.3724196, 3.2203778
80;PONS PLONGÉE;"École et magasin de plongée.

Le centre de plongée est idéalement situé avec un accès direct à la mer Méditerranée ou l'étang de Thau. Des moniteurs diplômes d'état (formateur de moniteurs) vous accompagnerons pour toutes les activités :

- Baptême en mer : Grand parcours. Bateau extrêmement rapide sensations garanties (visite de grottes). Repartez avec votre photo ou votre vidéo.
- Randonnée palmée : Partez à la découverte des fonds marins et initié vous à l'apnée (départ bateau et visite de grottes). 27,00 €.
- Explorations : Tous niveaux à partir de 26,00 €.
- Formation plongée diplôme international : Niveau 1 en 3 jours; niveau 2 en 5 jours. Niveaux 3 et 4 nous contacter.
- Location de matériel de plongée et gonflage.
- Plongée de nuit...";34301;Sète;43.4135619, 3.71360231
81;ÉCOLE DU TENNIS CLUB DE LA VIÈRE;"École de tennis et de padel. Complexe sportif ouvert à tous : école de tennis (dès 4 ans), initiation, perfectionnement et préparation à la compétition. Cours particuliers et stages. Stages jeune et adultes de 5 jours en juillet-août. 

Location de courts en terre battue ou en dur. 
5 courts de tennis dont 2 couverts, 9 courts de padel dont 3 couverts. Une salle de préparation physique (salle cardio) est à disposition. Club house et snacking sur place.";34289;Saint-Thibéry;43.3817022, 3.40119705
82;VISITE COMMENTÉE DES 9 ÉCLUSES PAR AUDIOGUIDE;"Toute l'histoire du Canal du Midi et des 9 écluses de Fonseranes n'auront plus de secrets pour vous !
Baladez-vous sur le site et laissez-vous guider en 14 étapes par l'archiviste de Paul Riquet, que vous retrouverez également dans notre Cinéma Immersif !";34032;Béziers;43.330984, 3.200283
83;MEGAKART;"Pratique du karting de loisirs et de compétition. Sessions individuelles ou en groupes, sur une piste homologuée. 
Karts enfants dès 7 ans. Karts adultes 280 cc, 390 cc et RX 250 ROTAX.
Mise à disposition de karts de compétition et semi-compétition sous conditions de chronos réguliers et performants.
Événements : anniversaires, challenges d’entreprises…";34332;Vias;43.3001483, 3.41532424
84;LES PALANGRIERS D'AGDE ET DU CAP;"Association de pêche sportive en mer. 
Adhérent à la Fédération Nationale de la Pêche et de la Plaisance.
Organisation de challenges pour les adhérents uniquement.";34003;Agde;43.2766107, 3.50220741
85;À BORD VOILE;"Location de voiliers sécurisés et équipés d’un moteur in-bord D, Dufour 45. Toutes durées : demi-journée, journée, week-end, semaine…
Gestion locative de voiliers. Accompagnement possible par un coach plaisance (apprentissage ou perfectionnement).";34003;Agde;43.2755157, 3.5041432
86;MATOS IMPORT BY JEFF;"Location de jet ski avec ou sans permis, initiation et randonnée encadrées par un moniteur diplômé. 
Parachute ascensionnel.

Organisation d’activités pour les comités d’entreprise. Gardiennage, réparations toutes marques. Équipement technique, prêt-à-porter. 
Préparation aux permis bateau (côtier et fluvial).";34003;Agde;43.2769667, 3.50351655
87;ESPACE JET;"Initiation et randonnée en jet avec ou sans permis, équipement fourni. Encadrement par un moniteur diplômé. 
Location de bateaux et d'engins tractés : banane, disque et canapé.
Parachute ascensionnel.";34003;Agde;43.2830256, 3.44464291
